,user_id,tweet_id,timestamp,likes,text,loc
53,167586935,823565820492034048,,0,"한다 봐야겠지요;;;  결국은 저 합의이후에 누가 갑이 되느냐에 따라서.. 합의 결과도 좌우된다...그렇게 봐야겠지요..
청운동박씨정권이 저거 쌱 합의해주고 뭔가 받아오려고 한게 많았나봐여;;",청운동
54,459765254,823508326948274176,,0,(2017년01월21일)13차 촛불집회행진 (청운동 사무소 방면) https://youtu.be/-HCP2odwoCs  @YouTube 님이 공유,청운동
55,167586935,823486154334961665,,0,".. 이정도면 청운동 박씨의 행위는 내우의 죄에 해당하는거 아닌지 모르겠다능.
대법원에서는 내우 를 어떻게 정의하고 있는고..?",청운동
56,812681004640968704,822829473015865345,,0,"광화문
청운동에서 pic.twitter.com/faLvrNqisW",청운동
57,2541603810,822827550527234048,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
58,231156001,822788963937042432,,0,광화문에 살수차 물 보충용 차도 왔었네요. 청운동 골목길에 숨어 있던 차벽도(차벽을 올리지는 않았지만) 나한테 다 들켰습니다. pic.twitter.com/KwbXhkuxbD,청운동
59,124029923,822776332111245312,,4,"[13차 촛불집회]
재벌을 향한 시민 30만명이 든 촛불 

7시50분께 청운동·헌재·도심 방면으로 행진시작

 http://v.media.daum.net/v/20170121203033381 …",청운동
60,2466036350,822773616139849728,,0,청운동 쪽은 대략 행진 마무리 분위기,청운동
61,2948990017,822765255092641792,,0,청운동 앞 pic.twitter.com/DP0wY8vhBZ,청운동
62,12707302,556828497155350528,,0,서울 나들이 .. 20140117: 서울나들이을지로3가-시청-덕수궁돌담길-사직터널-인왕산-자하문터널-환기미술관-청운동-통인동 http://bit.ly/1GeyYMP ,청운동
63,169773199,556724698713583616,,1,"@realgirl0 인왕산이 보이는 청운동에있는데
눈이오네요~~",청운동
64,281414542,556713427754684416,,1,"권력서열 3위는 어디출신인가요?

1 서울 청운동
2 대구 달서구
3 대구 어딘가 pic.twitter.com/XWHC7eqycT",청운동
65,220398922,556304866805424128,,0,"[150113 화요일] 청운동 윤동주 문학관#.
시인 윤동주는 조국의 광복을 여섯 달 앞둔 1945년 2월 16일 오전 3시 36분, 후쿠오카 형무소에서 외마디 비명만을 남긴 채 하늘의 별이 되었다.
##",청운동
66,220398922,556304555277688832,,0,"[150113 화요일] 청운동 윤동주 문학관#.
국문학 4대 꽃미남 중 한 명인 시인 윤동주. 나머지 세 명이 누군지는 #안알랴줌(...)",청운동
67,220398922,556304334833455105,,0,[150113 화요일] 청운동 윤동주 문학관②. 열린 우물. 닫힌 우물. pic.twitter.com/YWRpnaM9s8,청운동
68,220398922,556303653309407232,,0,[150113 화요일] 청운동 윤동주 문학관①. 문학관 전경. 시인의 언덕으로 올라가는 계단. 윤동주 시인의 언덕 표지석. 서시 시비. pic.twitter.com/2KbH8A7R6l,청운동
69,240421445,555559988278464512,,44,"산 속에 숨은 듯한 청운동 청운문학도서관. 작지만 잘 꾸며진 마당도, 아동도서가 많긴 하지만 비문학없이 문학으로만 채워진 것도 마음에 꼭 든다. 한옥집으로 얹어진 윗층은 앞으로 작가들 집필공간으로 제공할 듯. pic.twitter.com/ZassVkgVLx",청운동
70,2541603810,555038924771323904,,0,"[6·4 지방선거] 박근혜 대통령, 청운동 투표소 찾아 참...",청운동
71,2438267185,554677870102986752,,0,#1. 청운동 30평 아파트셀프인테리어 안방클로젯과 중문리폼 http://blog.naver.com/min041119/220238314873 …,청운동
72,202455847,554540761098629120,,0,"@yoji0802 만나자고 했는데 안만나 주더라? 누가 거짓말 하는겨? 
국회앞에서 유족들 바로 앞을 지나가도 눈길한번 안주고 가던 사진 딱걸렸었는데... ㅎㅎ
청운동 동사무소 앞에서 그렇게 진을 치고 만나주길 학수고대 해도 안만나주던사람이",청운동
73,2966322469,554521820003438592,,3,청운동 pic.twitter.com/JgSHUFbGJ2,청운동
74,929087371,554507457532145664,,0,"유진투자증권, 2015년 경영전략회의 개최: 유진투자증권은 지난 10일 청운동 유진인재개발원에서 유진자산운용, 유진투자선물을 포함한 금융부문 전체 임원 및 팀부점장이 참석한 가운데 2015경영전략회의를… http://bit.ly/1IhvZRn ",청운동
75,567363828,554466625865252864,,0,@newsvop 손바닥으로 하늘을 가리는 것도 아니고! 광화문에서 청운동에서 심지어 국회에 레드카펫 깔 때조차 보이지 않던 얼굴을 언제 봤단건가! 해외순방으로 피신갈 때 TV로 보여준 걸 말하는 건 아니겠지!!!,청운동
76,2558621918,554453311630229505,,0,"광화문 광장 오체투지하는 절박한 노동자
들이  이추운날 노숙을 하고 청운동 기자회견장 으로 가는데  경찰들이 막고 있다. 해고는 살인이다!  원직복직 해결하라! pic.twitter.com/2rEb3gZ51m",청운동
77,133421105,554451290185404416,,0,여러분 제발 오체투지를 지켜봐달라... 어제부터 점점 추워지던 새벽을 온몸으로 버텨낸 사람들이 다시 청운동을 향하고 있고 경찰들 사이를 기어서 뚫고 있습니다,청운동
78,382601174,554313446267703296,,5,"<비정규직 철폐와 쌍차해고자복직 촉구 오체투지를 지지하는사회각계 긴급 기자회견>1. 지난  1월7일 부터5일간, 구로 쌍용차 정비소에서 시작한 오체투지 행진은 11일(일) 오후 2시 청운동 사무소에서 마무... http://twtkr.com/L1ls88 ",청운동
79,350729626,554186868967739393,,0,"쌍차, 기륭, 알바노조 등의 오체투지 마지막날. 청운동으로 가는 길목에서 경찰의 방패에 가로막혔습니다. 바닥에서 두시간 이상 일어나지 못하고 계십니다. 응원해주세요. 오셔서 따뜻하게 안아주세요. pic.twitter.com/c0wK8Dm0iy",청운동
