id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count
302,서울특별시 은평구 수색동,은평구,수색동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.28,1343.57,3590,2863,79.7,0,0,0,0,0,0,0,0,0,0,0
303,서울특별시 은평구 녹번동,은평구,녹번동,0.0,0.0,3.33,0.64,1.07,1.5,0.0,0.0,0.0,0.0,6.54,1723.43,1582.86,1443.81,3590,2863,79.7,0,0,1,3,8,12,0,0,0,0,24
304,서울특별시 은평구 불광동,은평구,불광동,0.0,0.0,6.67,1.91,1.47,1.88,0.43,0.0,10.0,0.0,22.36,0.0,1553.22,1396.64,3590,2863,79.7,0,0,2,9,11,15,1,0,1,0,39
305,서울특별시 은평구 갈현동,은평구,갈현동,0.0,0.0,3.33,3.62,1.33,1.62,0.43,0.0,0.0,0.0,10.34,0.0,1593.43,1430.29,3590,2863,79.7,0,0,1,17,10,13,1,0,0,0,42
306,서울특별시 은평구 구산동,은평구,구산동,3.33,0.0,0.0,0.64,0.93,1.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,3590,2863,79.7,1,0,0,3,7,8,0,0,0,0,19
307,서울특별시 은평구 대조동,은평구,대조동,0.0,1.25,0.0,0.85,0.93,1.5,0.87,0.0,0.0,5.0,10.4,0.0,0.0,0.0,3590,2863,79.7,0,1,0,4,7,12,2,0,0,1,27
308,서울특별시 은평구 응암동,은평구,응암동,3.33,3.75,0.0,2.55,2.0,2.25,0.87,0.0,0.0,0.0,14.76,1670.57,1503.0,1352.36,3590,2863,79.7,1,3,0,12,15,18,2,0,0,0,51
309,서울특별시 은평구 역촌동,은평구,역촌동,0.0,0.0,0.0,1.7,1.6,1.25,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,3590,2863,79.7,0,0,0,8,12,10,0,0,0,0,30
310,서울특별시 은평구 신사동,은평구,신사동,6.67,0.0,3.33,4.68,3.6,4.5,3.48,0.0,0.0,10.0,36.26,1946.26,1691.91,1542.12,3590,2863,79.7,2,0,1,22,27,36,8,0,0,2,98
311,서울특별시 은평구 증산동,은평구,증산동,0.0,0.0,0.0,0.43,0.4,0.88,0.0,0.0,0.0,0.0,1.7,0.0,1505.0,1340.0,3590,2863,79.7,0,0,0,2,3,7,0,0,0,0,12
312,서울특별시 은평구 진관동,은평구,진관동,0.0,2.5,0.0,1.28,1.33,1.38,0.87,5.0,0.0,0.0,12.35,1770.22,1593.38,1445.0,3590,2863,79.7,0,2,0,6,10,11,2,1,0,0,32
313,서울특별시 서대문구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
314,서울특별시 서대문구 충정로2가,서대문구,충정로2가,0.0,1.25,0.0,0.21,0.4,0.25,0.43,0.0,0.0,0.0,2.55,0.0,0.0,0.0,2802,2016,71.9,0,1,0,1,3,2,1,0,0,0,8
315,서울특별시 서대문구 충정로3가,서대문구,충정로3가,0.0,0.0,0.0,0.64,0.13,0.38,0.87,0.0,0.0,0.0,2.02,0.0,0.0,0.0,2802,2016,71.9,0,0,0,3,1,3,2,0,0,0,9
316,서울특별시 서대문구 합동,서대문구,합동,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,1,1,0,0,0,0,2
317,서울특별시 서대문구 미근동,서대문구,미근동,0.0,0.0,0.0,0.0,0.27,0.12,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,2,1,0,0,0,0,3
318,서울특별시 서대문구 냉천동,서대문구,냉천동,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,1,2,0,0,0,0,3
319,서울특별시 서대문구 천연동,서대문구,천연동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,2802,2016,71.9,0,0,0,1,1,1,0,0,0,0,3
320,서울특별시 서대문구 옥천동,서대문구,옥천동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,0,0,0,0,0,0,0
321,서울특별시 서대문구 영천동,서대문구,영천동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2802,2016,71.9,0,0,0,1,0,0,0,0,0,0,1
322,서울특별시 서대문구 현저동,서대문구,현저동,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,3,0,0,0,0,0,3
323,서울특별시 서대문구 북아현동,서대문구,북아현동,0.0,0.0,0.0,0.0,1.07,0.5,0.43,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,8,4,1,0,0,0,13
324,서울특별시 서대문구 홍제동,서대문구,홍제동,3.33,0.0,3.33,1.06,1.73,1.38,0.43,0.0,0.0,0.0,11.27,1893.43,1593.18,1436.46,2802,2016,71.9,1,0,1,5,13,11,1,0,0,0,32
325,서울특별시 서대문구 대현동,서대문구,대현동,0.0,1.25,0.0,1.06,0.8,0.62,0.87,0.0,0.0,0.0,4.61,0.0,0.0,0.0,2802,2016,71.9,0,1,0,5,6,5,2,0,0,0,19
326,서울특별시 서대문구 대신동,서대문구,대신동,0.0,0.0,0.0,0.21,0.67,0.38,0.43,0.0,0.0,0.0,1.69,2199.0,1999.0,1836.0,2802,2016,71.9,0,0,0,1,5,3,1,0,0,0,10
327,서울특별시 서대문구 신촌동,서대문구,신촌동,0.0,0.0,0.0,0.0,0.67,0.12,0.87,0.0,10.0,0.0,11.66,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,5,1,2,0,1,0,9
328,서울특별시 서대문구 봉원동,서대문구,봉원동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,0,0,0,0,0,0,0
329,서울특별시 서대문구 창천동,서대문구,창천동,3.33,1.25,6.67,1.91,1.2,1.5,3.04,0.0,0.0,5.0,23.91,1990.86,1561.86,1401.86,2802,2016,71.9,1,1,2,9,9,12,7,0,0,1,42
330,서울특별시 서대문구 연희동,서대문구,연희동,0.0,0.0,3.33,1.28,2.0,1.75,0.87,0.0,0.0,0.0,9.23,1919.0,1556.83,1395.97,2802,2016,71.9,0,0,1,6,15,14,2,0,0,0,38
331,서울특별시 서대문구 홍은동,서대문구,홍은동,0.0,0.0,0.0,1.49,1.33,0.88,0.0,0.0,0.0,0.0,3.7,0.0,1552.78,1396.36,2802,2016,71.9,0,0,0,7,10,7,0,0,0,0,24
332,서울특별시 서대문구 북가좌동,서대문구,북가좌동,0.0,0.0,3.33,1.7,1.87,1.75,0.0,0.0,0.0,0.0,8.65,0.0,0.0,0.0,2802,2016,71.9,0,0,1,8,14,14,0,0,0,0,37
333,서울특별시 서대문구 남가좌동,서대문구,남가좌동,3.33,1.25,0.0,1.06,1.2,1.5,0.87,0.0,0.0,0.0,9.22,0.0,1538.36,1378.36,2802,2016,71.9,1,1,0,5,9,12,2,0,0,0,30
334,서울특별시 마포구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
335,서울특별시 마포구 아현동,마포구,아현동,0.0,0.0,0.0,0.85,0.53,0.62,0.87,0.0,0.0,0.0,2.88,0.0,0.0,0.0,5172,3569,69.0,0,0,0,4,4,5,2,0,0,0,15
336,서울특별시 마포구 공덕동,마포구,공덕동,0.0,0.0,3.33,0.85,1.07,1.12,0.43,0.0,0.0,0.0,6.81,0.0,1898.0,1765.0,5172,3569,69.0,0,0,1,4,8,9,1,0,0,0,23
337,서울특별시 마포구 신공덕동,마포구,신공덕동,0.0,0.0,0.0,0.21,0.4,0.38,0.43,0.0,0.0,0.0,1.42,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,3,3,1,0,0,0,8
338,서울특별시 마포구 도화동,마포구,도화동,3.33,0.0,0.0,2.13,0.53,1.38,1.3,0.0,0.0,0.0,8.67,0.0,1989.0,1799.0,5172,3569,69.0,1,0,0,10,4,11,3,0,0,0,29
339,서울특별시 마포구 용강동,마포구,용강동,0.0,0.0,0.0,0.43,0.4,0.38,0.43,0.0,0.0,0.0,1.64,0.0,1697.0,1529.0,5172,3569,69.0,0,0,0,2,3,3,1,0,0,0,9
340,서울특별시 마포구 토정동,마포구,토정동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,0,0,0,0,0,0,1
341,서울특별시 마포구 마포동,마포구,마포동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,1,1,0,0,0,0,3
342,서울특별시 마포구 대흥동,마포구,대흥동,0.0,1.25,0.0,0.64,0.53,1.0,0.43,0.0,0.0,0.0,3.86,2192.0,1699.0,1542.0,5172,3569,69.0,0,1,0,3,4,8,1,0,0,0,17
343,서울특별시 마포구 염리동,마포구,염리동,0.0,0.0,0.0,0.64,0.67,0.12,0.43,0.0,0.0,0.0,1.86,0.0,0.0,0.0,5172,3569,69.0,0,0,0,3,5,1,1,0,0,0,10
344,서울특별시 마포구 노고산동,마포구,노고산동,0.0,1.25,0.0,0.85,0.8,0.75,0.43,0.0,0.0,0.0,4.09,0.0,0.0,0.0,5172,3569,69.0,0,1,0,4,6,6,1,0,0,0,18
345,서울특별시 마포구 신수동,마포구,신수동,0.0,0.0,0.0,0.85,0.4,0.75,0.87,0.0,0.0,0.0,2.87,0.0,0.0,0.0,5172,3569,69.0,0,0,0,4,3,6,2,0,0,0,15
346,서울특별시 마포구 현석동,마포구,현석동,0.0,0.0,0.0,0.0,0.13,0.38,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,1,3,0,0,0,0,4
347,서울특별시 마포구 구수동,마포구,구수동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,0,1,0,0,0,0,1
348,서울특별시 마포구 창전동,마포구,창전동,0.0,0.0,0.0,0.85,0.27,1.0,0.43,0.0,0.0,0.0,2.55,2109.0,1939.0,1765.0,5172,3569,69.0,0,0,0,4,2,8,1,0,0,0,15
349,서울특별시 마포구 상수동,마포구,상수동,0.0,0.0,0.0,0.21,0.53,1.0,0.87,0.0,0.0,0.0,2.62,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,4,8,2,0,0,0,15
350,서울특별시 마포구 하중동,마포구,하중동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,0,0,0,0,0,0,0
351,서울특별시 마포구 신정동,마포구,신정동,3.33,1.25,3.33,5.53,2.53,3.62,1.3,0.0,0.0,0.0,20.91,1900.94,1617.45,1465.38,5172,3569,69.0,1,1,1,26,19,29,3,0,0,0,80
352,서울특별시 마포구 당인동,마포구,당인동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,0,0,0,0,0,0,1
353,서울특별시 마포구 서교동,마포구,서교동,3.33,1.25,3.33,5.11,2.67,2.12,3.48,5.0,0.0,0.0,26.29,0.0,0.0,0.0,5172,3569,69.0,1,1,1,24,20,17,8,1,0,0,73
354,서울특별시 마포구 동교동,마포구,동교동,3.33,0.0,3.33,1.49,0.8,0.88,1.3,5.0,10.0,5.0,31.14,0.0,0.0,0.0,5172,3569,69.0,1,0,1,7,6,7,3,1,1,1,28
355,서울특별시 마포구 합정동,마포구,합정동,0.0,0.0,0.0,1.06,0.93,1.38,0.43,0.0,0.0,0.0,3.81,0.0,1840.0,1670.0,5172,3569,69.0,0,0,0,5,7,11,1,0,0,0,24
356,서울특별시 마포구 망원동,마포구,망원동,3.33,1.25,0.0,1.91,1.47,1.5,0.0,0.0,0.0,0.0,9.46,0.0,1598.0,1478.0,5172,3569,69.0,1,1,0,9,11,12,0,0,0,0,34
357,서울특별시 마포구 연남동,마포구,연남동,0.0,0.0,0.0,1.06,0.93,1.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,5172,3569,69.0,0,0,0,5,7,12,0,0,0,0,24
358,서울특별시 마포구 성산동,마포구,성산동,0.0,0.0,0.0,1.49,1.6,2.75,0.0,0.0,10.0,0.0,15.84,2038.5,1650.25,1537.75,5172,3569,69.0,0,0,0,7,12,22,0,0,1,0,42
359,서울특별시 마포구 중동,마포구,중동,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,5172,3569,69.0,0,0,0,3,0,2,0,0,0,0,5
360,서울특별시 마포구 상암동,마포구,상암동,3.33,1.25,6.67,1.91,2.13,1.62,2.17,0.0,0.0,0.0,19.1,0.0,0.0,0.0,5172,3569,69.0,1,1,2,9,16,13,5,0,0,0,47
361,서울특별시 양천구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
362,서울특별시 양천구 신정동,양천구,신정동,3.33,1.25,3.33,5.53,2.53,3.62,1.3,0.0,0.0,0.0,20.91,1900.94,1617.45,1465.38,3515,2459,70.0,1,1,1,26,19,29,3,0,0,0,80
363,서울특별시 양천구 목동,양천구,목동,3.33,3.75,10.0,4.26,4.4,3.88,4.35,0.0,10.0,5.0,48.96,1769.76,1536.31,1392.62,3515,2459,70.0,1,3,3,20,33,31,10,0,1,1,103
364,서울특별시 양천구 신월동,양천구,신월동,6.67,1.25,3.33,2.13,3.2,3.62,0.43,0.0,0.0,0.0,20.64,1666.14,1514.97,1353.52,3515,2459,70.0,2,1,1,10,24,29,1,0,0,0,68
365,서울특별시 강서구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
366,서울특별시 강서구 염창동,강서구,염창동,3.33,1.25,0.0,1.06,1.47,1.25,0.43,0.0,0.0,0.0,8.8,1695.0,1673.5,1523.0,4629,3469,74.9,1,1,0,5,11,10,1,0,0,0,29
367,서울특별시 강서구 등촌동,강서구,등촌동,3.33,3.75,0.0,3.19,2.53,2.25,1.3,5.0,0.0,5.0,26.36,0.0,1545.57,1403.36,4629,3469,74.9,1,3,0,15,19,18,3,1,0,1,61
368,서울특별시 강서구 화곡동,강서구,화곡동,3.33,1.25,3.33,8.09,6.53,6.62,1.3,0.0,10.0,0.0,40.46,1685.91,1498.86,1348.77,4629,3469,74.9,1,1,1,38,49,53,3,0,1,0,147
369,서울특별시 강서구 가양동,강서구,가양동,0.0,0.0,3.33,0.43,1.2,1.25,0.0,0.0,0.0,0.0,6.21,1742.0,1543.61,1395.18,4629,3469,74.9,0,0,1,2,9,10,0,0,0,0,22
370,서울특별시 강서구 마곡동,강서구,마곡동,0.0,2.5,3.33,3.62,3.87,3.62,2.17,0.0,10.0,0.0,29.12,1769.0,1536.28,1383.28,4629,3469,74.9,0,2,1,17,29,29,5,0,1,0,84
371,서울특별시 강서구 내발산동,강서구,내발산동,0.0,0.0,3.33,1.28,1.2,1.25,0.43,0.0,0.0,0.0,7.49,1718.0,1488.47,1362.81,4629,3469,74.9,0,0,1,6,9,10,1,0,0,0,27
372,서울특별시 강서구 외발산동,강서구,외발산동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,1868.0,1491.5,1349.43,4629,3469,74.9,0,0,0,0,2,0,0,0,0,0,2
373,서울특별시 강서구 공항동,강서구,공항동,3.33,3.75,0.0,1.06,1.2,1.38,0.0,0.0,0.0,0.0,10.72,0.0,1561.71,1407.21,4629,3469,74.9,1,3,0,5,9,11,0,0,0,0,29
374,서울특별시 강서구 방화동,강서구,방화동,0.0,3.75,0.0,3.19,2.4,1.88,0.43,5.0,0.0,0.0,16.65,1645.0,1566.75,1386.75,4629,3469,74.9,0,3,0,15,18,15,1,1,0,0,53
375,서울특별시 강서구 개화동,강서구,개화동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,1497.0,1337.0,4629,3469,74.9,0,0,0,1,1,1,0,0,0,0,3
376,서울특별시 강서구 과해동,강서구,과해동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,4629,3469,74.9,0,0,0,0,2,0,0,0,0,0,2
377,서울특별시 강서구 오곡동,강서구,오곡동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1592.5,1403.72,4629,3469,74.9,0,0,0,0,1,0,0,0,0,0,1
378,서울특별시 강서구 오쇠동,강서구,오쇠동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4629,3469,74.9,0,0,0,0,0,0,0,0,0,0,0
379,서울특별시 구로구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
380,서울특별시 구로구 신도림동,구로구,신도림동,3.33,1.25,0.0,1.06,0.8,1.0,1.3,5.0,0.0,0.0,13.75,1728.0,1539.0,1339.0,4810,3338,69.4,1,1,0,5,6,8,3,1,0,0,25
381,서울특별시 구로구 구로동,구로구,구로동,6.67,2.5,10.0,5.53,5.73,5.38,2.61,0.0,0.0,5.0,43.42,1755.71,1637.82,1464.89,4810,3338,69.4,2,2,3,26,43,43,6,0,0,1,126
382,서울특별시 구로구 가리봉동,구로구,가리봉동,0.0,0.0,0.0,0.43,0.53,0.25,0.0,0.0,0.0,0.0,1.21,0.0,1579.0,1377.0,4810,3338,69.4,0,0,0,2,4,2,0,0,0,0,8
383,서울특별시 구로구 고척동,구로구,고척동,3.33,1.25,0.0,1.7,1.07,1.75,0.0,0.0,0.0,0.0,9.1,0.0,1530.86,1375.86,4810,3338,69.4,1,1,0,8,8,14,0,0,0,0,32
384,서울특별시 구로구 개봉동,구로구,개봉동,0.0,1.25,3.33,1.7,1.33,1.62,0.0,0.0,0.0,0.0,9.24,0.0,1542.5,1391.78,4810,3338,69.4,0,1,1,8,10,13,0,0,0,0,33
385,서울특별시 구로구 오류동,구로구,오류동,0.0,2.5,0.0,1.7,1.33,2.12,0.43,0.0,0.0,0.0,8.1,0.0,1618.93,1483.86,4810,3338,69.4,0,2,0,8,10,17,1,0,0,0,38
386,서울특별시 구로구 궁동,구로구,궁동,0.0,0.0,0.0,0.43,0.27,0.38,0.0,0.0,0.0,0.0,1.07,0.0,1498.0,1339.0,4810,3338,69.4,0,0,0,2,2,3,0,0,0,0,7
387,서울특별시 구로구 온수동,구로구,온수동,0.0,0.0,0.0,0.0,0.67,0.75,0.0,0.0,0.0,0.0,1.42,0.0,1513.0,1355.5,4810,3338,69.4,0,0,0,0,5,6,0,0,0,0,11
388,서울특별시 구로구 천왕동,구로구,천왕동,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4810,3338,69.4,0,0,0,0,0,2,0,0,0,0,2
389,서울특별시 구로구 항동,구로구,항동,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,1498.0,1334.0,4810,3338,69.4,0,0,0,1,1,2,0,0,0,0,4
390,서울특별시 금천구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
391,서울특별시 금천구 가산동,금천구,가산동,10.0,1.25,10.0,3.19,4.0,3.5,3.04,5.0,0.0,0.0,39.98,0.0,1496.43,1346.43,3293,2567,78.0,3,1,3,15,30,28,7,1,0,0,88
392,서울특별시 금천구 독산동,금천구,독산동,0.0,1.25,3.33,3.19,3.33,3.75,0.87,5.0,0.0,0.0,20.73,0.0,1561.74,1417.98,3293,2567,78.0,0,1,1,15,25,30,2,1,0,0,75
393,서울특별시 금천구 시흥동,금천구,시흥동,3.33,1.25,0.0,2.13,2.93,3.12,0.43,0.0,0.0,0.0,13.2,1674.71,1528.26,1381.22,3293,2567,78.0,1,1,0,10,22,25,1,0,0,0,60
394,서울특별시 영등포구,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
395,서울특별시 영등포구 영등포동,영등포구,영등포동,0.0,2.5,0.0,1.06,0.27,0.5,0.0,10.0,0.0,0.0,14.33,0.0,1559.0,1389.0,5840,3922,67.2,0,2,0,5,2,4,0,2,0,0,15
396,서울특별시 영등포구 영등포동1가,영등포구,영등포동1가,0.0,0.0,0.0,0.43,0.4,0.25,0.43,0.0,0.0,0.0,1.51,0.0,0.0,0.0,5840,3922,67.2,0,0,0,2,3,2,1,0,0,0,8
397,서울특별시 영등포구 영등포동2가,영등포구,영등포동2가,0.0,0.0,0.0,0.21,0.4,0.12,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,3,1,0,0,0,0,5
398,서울특별시 영등포구 영등포동3가,영등포구,영등포동3가,3.33,0.0,0.0,1.28,0.4,0.5,0.43,0.0,0.0,0.0,5.94,0.0,0.0,0.0,5840,3922,67.2,1,0,0,6,3,4,1,0,0,0,15
399,서울특별시 영등포구 영등포동4가,영등포구,영등포동4가,0.0,1.25,0.0,0.43,0.13,0.88,1.74,0.0,0.0,5.0,9.42,0.0,0.0,0.0,5840,3922,67.2,0,1,0,2,1,7,4,0,0,1,16
400,서울특별시 영등포구 영등포동5가,영등포구,영등포동5가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,1,1,0,0,0,0,3
401,서울특별시 영등포구 영등포동6가,영등포구,영등포동6가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,1,2,0,0,0,0,3
402,서울특별시 영등포구 영등포동7가,영등포구,영등포동7가,0.0,0.0,0.0,0.21,0.67,0.25,0.0,0.0,0.0,0.0,1.13,0.0,1659.0,1520.0,5840,3922,67.2,0,0,0,1,5,2,0,0,0,0,8
403,서울특별시 영등포구 영등포동8가,영등포구,영등포동8가,0.0,0.0,3.33,0.43,0.27,0.0,0.43,0.0,0.0,0.0,4.46,0.0,0.0,0.0,5840,3922,67.2,0,0,1,2,2,0,1,0,0,0,6
404,서울특별시 영등포구 여의도동,영등포구,여의도동,3.33,2.5,3.33,4.26,2.93,3.25,8.26,0.0,0.0,5.0,32.87,2064.0,1915.8,1747.0,5840,3922,67.2,1,2,1,20,22,26,19,0,0,1,92
405,서울특별시 영등포구 당산동1가,영등포구,당산동1가,0.0,0.0,0.0,0.64,0.13,0.38,0.0,0.0,0.0,0.0,1.15,1749.0,1550.43,1430.43,5840,3922,67.2,0,0,0,3,1,3,0,0,0,0,7
406,서울특별시 영등포구 당산동2가,영등포구,당산동2가,0.0,0.0,0.0,0.0,0.27,0.5,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,2,4,0,0,0,0,6
407,서울특별시 영등포구 당산동3가,영등포구,당산동3가,0.0,0.0,0.0,0.64,0.8,0.75,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,5840,3922,67.2,0,0,0,3,6,6,0,0,0,0,15
408,서울특별시 영등포구 당산동4가,영등포구,당산동4가,0.0,0.0,0.0,0.0,0.27,0.75,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,2,6,0,0,0,0,8
409,서울특별시 영등포구 당산동5가,영등포구,당산동5가,0.0,0.0,0.0,0.21,0.4,0.75,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,3,6,0,0,0,0,10
410,서울특별시 영등포구 당산동6가,영등포구,당산동6가,0.0,0.0,3.33,0.64,0.4,0.62,1.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,5840,3922,67.2,0,0,1,3,3,5,3,0,0,0,15
411,서울특별시 영등포구 당산동,영등포구,당산동,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.9,2029.0,1911.43,1780.0,5840,3922,67.2,0,0,0,0,3,4,0,0,0,0,7
412,서울특별시 영등포구 도림동,영등포구,도림동,0.0,0.0,0.0,0.64,0.53,0.5,0.0,0.0,0.0,0.0,1.67,0.0,1509.0,1339.0,5840,3922,67.2,0,0,0,3,4,4,0,0,0,0,11
413,서울특별시 영등포구 문래동1가,영등포구,문래동1가,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,1,0,0,0,0,1
414,서울특별시 영등포구 문래동2가,영등포구,문래동2가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,1706.14,1550.43,1399.0,5840,3922,67.2,0,0,0,0,1,2,0,0,0,0,3
415,서울특별시 영등포구 문래동3가,영등포구,문래동3가,0.0,1.25,0.0,0.21,0.8,1.0,1.3,0.0,0.0,0.0,4.57,0.0,1684.5,1524.5,5840,3922,67.2,0,1,0,1,6,8,3,0,0,0,19
416,서울특별시 영등포구 문래동4가,영등포구,문래동4가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,1,1,0,0,0,0,2
417,서울특별시 영등포구 문래동5가,영등포구,문래동5가,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,1,2,0,0,0,0,4
418,서울특별시 영등포구 문래동6가,영등포구,문래동6가,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,5840,3922,67.2,0,0,0,3,0,2,0,0,0,0,5
419,서울특별시 영등포구 양평동1가,영등포구,양평동1가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,1626.14,1510.43,5840,3922,67.2,0,0,0,0,1,1,0,0,0,0,2
420,서울특별시 영등포구 양평동2가,영등포구,양평동2가,0.0,0.0,0.0,0.43,0.4,0.38,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,5840,3922,67.2,0,0,0,2,3,3,0,0,0,0,8
421,서울특별시 영등포구 양평동3가,영등포구,양평동3가,3.33,1.25,3.33,0.85,0.4,0.5,0.0,0.0,0.0,0.0,9.67,0.0,1570.29,1434.29,5840,3922,67.2,1,1,1,4,3,4,0,0,0,0,14
