,Unnamed: 0,id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count,first,second,third,first_mapx,first_mapy,second_mapx,second_mapy,third_mapx,third_mapy,elementary_count,middle_count,high_count,park_count,station
398,398,398,서울특별시 영등포구 영등포동3가,영등포구,영등포동3가,3.33,0.0,0.0,1.28,0.4,0.5,0.43,0.0,0.0,0.0,5.94,0.0,0.0,0.0,5840,3922,67.2,1,0,0,6,3,4,1,0,0,0,15,수송동,종로2가,구산동,37.573994,126.98113899999998,37.570195,126.98645400000001,37.61139,126.910297,0,0,0,0,[]
399,399,399,서울특별시 영등포구 영등포동4가,영등포구,영등포동4가,0.0,1.25,0.0,0.43,0.13,0.88,1.74,0.0,0.0,5.0,9.42,0.0,0.0,0.0,5840,3922,67.2,0,1,0,2,1,7,4,0,0,1,16,개봉동,연희동,남가좌동,37.49497,126.851409,37.570389,126.92962800000001,37.577538,126.92231100000001,0,0,0,0,[]
400,400,400,서울특별시 영등포구 영등포동5가,영등포구,영등포동5가,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,1,1,0,0,0,0,3,누상동,내수동,남산동1가,37.580478,126.96583799999999,37.573113,126.971819,37.559259999999995,126.984605,0,0,0,0,['영등포시장역 5호선']
401,401,401,서울특별시 영등포구 영등포동6가,영등포구,영등포동6가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,1,2,0,0,0,0,3,문래동2가,동작동,내자동,37.513290000000005,126.89377900000001,37.496604999999995,126.980985,37.575641,126.971177,0,0,0,2,[]
402,402,402,서울특별시 영등포구 영등포동7가,영등포구,영등포동7가,0.0,0.0,0.0,0.21,0.67,0.25,0.0,0.0,0.0,0.0,1.13,0.0,1659.0,1520.0,5840,3922,67.2,0,0,0,1,5,2,0,0,0,0,8,동선동3가,상왕십리동,궁동,37.594108,127.020597,37.569332,127.025349,37.49687,126.831303,1,0,0,0,[]
403,403,403,서울특별시 영등포구 영등포동8가,영등포구,영등포동8가,0.0,0.0,3.33,0.43,0.27,0.0,0.43,0.0,0.0,0.0,4.46,0.0,0.0,0.0,5840,3922,67.2,0,0,1,2,2,0,1,0,0,0,6,을지로1가,필동3가,남현동,37.566295000000004,126.98013700000001,37.559069,126.997152,37.474115999999995,126.976721,0,0,0,2,[]
404,404,404,서울특별시 영등포구 여의도동,영등포구,여의도동,3.33,2.5,3.33,4.26,2.93,3.25,8.26,0.0,0.0,5.0,32.87,2064.0,1915.8,1747.0,5840,3922,67.2,1,2,1,20,22,26,19,0,0,1,92,동교동,자양동,사당동,37.55765,126.92566299999999,37.534692,127.074327,37.483973999999996,126.974999,2,2,2,13,"['여의나루역 5호선', '여의도역 5호선', '국회의사당역 9호선', '여의도역 9호선', '샛강역 9호선']"
405,405,405,서울특별시 영등포구 당산동1가,영등포구,당산동1가,0.0,0.0,0.0,0.64,0.13,0.38,0.0,0.0,0.0,0.0,1.15,1749.0,1550.43,1430.43,5840,3922,67.2,0,0,0,3,1,3,0,0,0,0,7,압구정동,서린동,영등포동7가,37.528752000000004,127.03176599999999,37.569668,126.979809,37.524619,126.90666999999999,0,0,0,0,[]
406,406,406,서울특별시 영등포구 당산동2가,영등포구,당산동2가,0.0,0.0,0.0,0.0,0.27,0.5,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,2,4,0,0,0,0,6,청파동2가,영등포동2가,삼선동5가,37.546067,126.967745,37.520839,126.910094,37.58825,127.01578899999998,0,0,0,0,[]
407,407,407,서울특별시 영등포구 당산동3가,영등포구,당산동3가,0.0,0.0,0.0,0.64,0.8,0.75,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,5840,3922,67.2,0,0,0,3,6,6,0,0,0,0,15,세곡동,용산동2가,충정로3가,37.466494,127.103021,37.544184,126.98511,37.562611,126.96135100000001,0,0,0,2,"['영등포구청역 2호선', '영등포구청역 5호선']"
408,408,408,서울특별시 영등포구 당산동4가,영등포구,당산동4가,0.0,0.0,0.0,0.0,0.27,0.75,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,2,6,0,0,0,0,8,적선동,인의동,효창동,37.576122,126.973453,37.573102,126.99792099999999,37.543290999999996,126.96121399999998,0,0,0,4,[]
409,409,409,서울특별시 영등포구 당산동5가,영등포구,당산동5가,0.0,0.0,0.0,0.21,0.4,0.75,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,3,6,0,0,0,0,10,옥수동,고덕동,연건동,37.542764,127.01466200000002,37.561068,127.160582,37.5775,127.00090300000001,1,1,0,4,[]
410,410,410,서울특별시 영등포구 당산동6가,영등포구,당산동6가,0.0,0.0,3.33,0.64,0.4,0.62,1.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,5840,3922,67.2,0,0,1,3,3,5,3,0,0,0,15,암사동,가양동,하왕십리동,37.552496999999995,127.13301000000001,37.568238,126.845059,37.562462,127.02958600000001,0,0,0,2,"['당산역 2호선', '당산역 9호선']"
411,411,411,서울특별시 영등포구 당산동,영등포구,당산동,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.9,2029.0,1911.43,1780.0,5840,3922,67.2,0,0,0,0,3,4,0,0,0,0,7,중동,문래동6가,당주동,37.5704,126.907656,37.519342,126.886528,37.571428999999995,126.97457,1,1,0,0,[]
412,412,412,서울특별시 영등포구 도림동,영등포구,도림동,0.0,0.0,0.0,0.64,0.53,0.5,0.0,0.0,0.0,0.0,1.67,0.0,1509.0,1339.0,5840,3922,67.2,0,0,0,3,4,4,0,0,0,0,11,용강동,우면동,필동2가,37.541967,126.94041399999999,37.466629,127.021892,37.55896,126.995427,0,0,0,4,[]
413,413,413,서울특별시 영등포구 문래동1가,영등포구,문래동1가,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,1,0,0,0,0,1,원지동,0,0,37.446847999999996,127.053774,0.0,0.0,0.0,0.0,1,0,0,0,[]
414,414,414,서울특별시 영등포구 문래동2가,영등포구,문래동2가,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,1706.14,1550.43,1399.0,5840,3922,67.2,0,0,0,0,1,2,0,0,0,0,3,동작동,내자동,종로4가,37.496604999999995,126.980985,37.575641,126.971177,37.570617999999996,126.998135,0,0,0,0,[]
415,415,415,서울특별시 영등포구 문래동3가,영등포구,문래동3가,0.0,1.25,0.0,0.21,0.8,1.0,1.3,0.0,0.0,0.0,4.57,0.0,1684.5,1524.5,5840,3922,67.2,0,1,0,1,6,8,3,0,0,0,19,역촌동,영등포동8가,을지로1가,37.60477,126.915663,37.527015000000006,126.905253,37.566295000000004,126.98013700000001,1,1,0,2,['문래역 2호선']
416,416,416,서울특별시 영등포구 문래동4가,영등포구,문래동4가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,1,1,0,0,0,0,2,양평동1가,율현동,누하동,37.523571000000004,126.888814,37.47145,127.107251,37.579423,126.968521,0,0,0,0,[]
417,417,417,서울특별시 영등포구 문래동5가,영등포구,문래동5가,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,1,2,0,0,0,0,4,필동1가,교남동,재동,37.560992,126.99226399999999,37.567917,126.965108,37.578363,126.985575,0,0,0,0,[]
418,418,418,서울특별시 영등포구 문래동6가,영등포구,문래동6가,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,5840,3922,67.2,0,0,0,3,0,2,0,0,0,0,5,당주동,충무로3가,신문로1가,37.571428999999995,126.97457,37.562676,126.991874,37.570366,126.973968,1,1,0,1,[]
419,419,419,서울특별시 영등포구 양평동1가,영등포구,양평동1가,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,1626.14,1510.43,5840,3922,67.2,0,0,0,0,1,1,0,0,0,0,2,율현동,누하동,을지로4가,37.47145,127.107251,37.579423,126.968521,37.566587,126.998139,0,0,0,4,[]
420,420,420,서울특별시 영등포구 양평동2가,영등포구,양평동2가,0.0,0.0,0.0,0.43,0.4,0.38,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,5840,3922,67.2,0,0,0,2,3,3,0,0,0,0,8,상월곡동,명륜4가,저동2가,37.606722999999995,127.04839299999999,37.582225,127.00000800000001,37.564384999999994,126.990257,0,0,1,0,['양평역 5호선']
421,421,421,서울특별시 영등포구 양평동3가,영등포구,양평동3가,3.33,1.25,3.33,0.85,0.4,0.5,0.0,0.0,0.0,0.0,9.67,0.0,1570.29,1434.29,5840,3922,67.2,1,1,1,4,3,4,0,0,0,0,14,망우동,잠원동,망원동,37.596678000000004,127.10041899999999,37.513667,127.016166,37.55662,126.903976,2,1,0,2,[]
422,422,422,서울특별시 영등포구 양평동4가,영등포구,양평동4가,0.0,0.0,0.0,0.43,0.4,0.75,0.87,0.0,0.0,0.0,2.45,0.0,1607.5,1464.5,5840,3922,67.2,0,0,0,2,3,6,2,0,0,0,13,충무로1가,보광동,장위동,37.561279,126.98343,37.528858,126.999766,37.614232,127.050118,1,0,2,2,[]
423,423,423,서울특별시 영등포구 양평동5가,영등포구,양평동5가,0.0,0.0,0.0,0.64,0.4,0.5,0.0,0.0,0.0,0.0,1.54,0.0,1566.0,1430.0,5840,3922,67.2,0,0,0,3,3,4,0,0,0,0,10,명륜3가,영등포동1가,남대문로4가,37.588359000000004,126.994739,37.51771,126.91305700000001,37.560635,126.976863,0,0,0,2,['선유도역 9호선']
424,424,424,서울특별시 영등포구 양평동6가,영등포구,양평동6가,0.0,0.0,0.0,0.21,0.0,0.12,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,0,1,0,0,0,0,2,원서동,구기동,만리동2가,37.581687,126.98869599999999,37.609211,126.957246,37.553986,126.96415,0,0,0,0,[]
425,425,425,서울특별시 영등포구 양화동,영등포구,양화동,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,5,0,0,0,0,5,삼선동2가,종로5가,종로6가,37.585259,127.01053799999998,37.57054,127.003794,37.572571999999994,127.006996,0,0,0,1,[]
426,426,426,서울특별시 영등포구 신길동,영등포구,신길동,3.33,1.25,0.0,1.7,1.73,3.5,0.43,0.0,0.0,0.0,11.95,1661.78,1529.57,1382.0,5840,3922,67.2,1,1,0,8,13,28,1,0,0,0,52,신촌동,종암동,장지동,37.568134,126.94679199999999,37.597405,127.035032,37.478077,127.133269,6,2,4,4,"['신길역 1호선', '대방역 1호선', '신풍역 7호선']"
427,427,427,서울특별시 영등포구 대림동,영등포구,대림동,0.0,1.25,0.0,1.7,2.0,2.75,0.0,0.0,0.0,0.0,7.7,0.0,1531.5,1379.0,5840,3922,67.2,0,1,0,8,15,22,0,0,0,0,46,내발산동,이태원동,석관동,37.552616,126.83573,37.5367,126.992151,37.608823,127.06071200000001,5,2,0,9,['대림역 7호선']
428,428,428,서울특별시 영등포구 양평동,영등포구,양평동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840,3922,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
429,429,429,서울특별시 동작구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,양평동,0,0.0,0.0,37.522602,126.881344,0.0,0.0,0,0,0,0,[]
430,430,430,서울특별시 동작구 노량진동,동작구,노량진동,3.33,1.25,3.33,1.7,2.13,2.12,0.43,0.0,0.0,0.0,14.31,0.0,1583.29,1453.29,3100,2090,67.4,1,1,1,8,16,17,1,0,0,0,45,안암동5가,신도림동,황학동,37.586083,127.02949299999999,37.509454,126.880425,37.56794,127.020367,1,0,0,2,"['노량진역 1호선', '노량진역 9호선']"
431,431,431,서울특별시 동작구 상도동,동작구,상도동,3.33,1.25,0.0,2.77,2.27,3.5,1.3,0.0,0.0,0.0,14.42,1756.14,1584.78,1465.5,3100,2090,67.4,1,1,0,13,17,28,3,0,0,0,63,영등포동,노량진동,안암동5가,37.513448,126.907724,37.510162,126.940418,37.586083,127.02949299999999,3,3,0,18,"['숭실대입구역 7호선', '장승배기역 7호선']"
432,432,432,서울특별시 동작구 상도1동,동작구,상도1동,0.0,0.0,0.0,0.85,0.67,0.75,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,3100,2090,67.4,0,0,0,4,5,6,0,0,0,0,15,능동,관철동,청진동,37.553729,127.08238100000001,37.569182,126.986053,37.571886,126.980676,1,0,0,0,['상도역 7호선']
433,433,433,서울특별시 동작구 본동,동작구,본동,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,3100,2090,67.4,0,0,0,0,3,2,0,0,0,0,5,한강로1가,금호동1가,관훈동,37.534384,126.97376499999999,37.554697,127.02341200000001,37.574335999999995,126.984857,2,0,0,9,['노들역 9호선']
434,434,434,서울특별시 동작구 흑석동,동작구,흑석동,3.33,1.25,0.0,1.28,1.07,0.75,0.43,0.0,0.0,0.0,8.11,0.0,1668.14,1528.14,3100,2090,67.4,1,1,0,6,8,6,1,0,0,0,23,수서동,오류동,정릉동,37.485766999999996,127.09813700000001,37.494129,126.840746,37.608442,127.008288,3,2,0,7,['흑석역 9호선']
435,435,435,서울특별시 동작구 동작동,동작구,동작동,0.0,0.0,0.0,0.0,0.13,0.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,3100,2090,67.4,0,0,0,0,1,2,0,0,0,0,3,내자동,종로4가,이화동,37.575641,126.971177,37.570617999999996,126.998135,37.577065999999995,127.006358,0,1,1,2,"['동작역 4호선', '동작역 9호선']"
436,436,436,서울특별시 동작구 사당동,동작구,사당동,3.33,2.5,3.33,4.04,1.87,3.75,1.3,0.0,10.0,0.0,30.13,0.0,1581.5,1441.78,3100,2090,67.4,1,2,1,19,14,30,3,0,1,0,71,마곡동,잠실동,반포동,37.566092,126.830395,37.506966999999996,127.083673,37.502815999999996,127.010493,6,3,2,10,"['사당역 2호선', '총신대입구(이수)역 4호선', '사당역 4호선', '이수역 7호선', '남성역 7호선']"
437,437,437,서울특별시 동작구 대방동,동작구,대방동,0.0,0.0,3.33,1.49,0.53,1.38,0.0,0.0,0.0,0.0,6.73,1728.57,1552.57,1422.57,3100,2090,67.4,0,0,1,7,4,11,0,0,0,0,23,명동2가,개포동,동선동1가,37.56288,126.984505,37.47826,127.052024,37.592065000000005,127.01826000000001,3,4,5,3,"['보라매역 7호선', '신대방삼거리역 7호선']"
438,438,438,서울특별시 동작구 신대방동,동작구,신대방동,0.0,1.25,0.0,0.85,1.87,1.12,0.43,0.0,0.0,0.0,5.53,1865.0,1595.0,1475.0,3100,2090,67.4,0,1,0,4,14,9,1,0,0,0,29,삼전동,석촌동,돈의동,37.502724,127.092352,37.502699,127.10232099999999,37.572084999999994,126.99073600000001,1,1,2,5,[]
439,439,439,서울특별시 관악구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
440,440,440,서울특별시 관악구 봉천동,관악구,봉천동,0.0,3.75,10.0,8.3,6.8,8.38,2.17,5.0,0.0,0.0,44.4,1867.76,1582.49,1453.1,5026,3653,72.7,0,3,3,39,51,67,5,1,0,0,169,구로동,신림동,상계동,37.4929,126.886427,37.476411999999996,126.92569099999999,37.6671,127.072189,11,6,8,32,"['서울대입구역 2호선', '낙성대역 2호선', '봉천역 2호선']"
441,441,441,서울특별시 관악구 신림동,관악구,신림동,3.33,2.5,3.33,8.51,10.0,8.88,1.74,5.0,0.0,0.0,43.29,1739.71,1584.45,1444.22,5026,3653,72.7,1,2,1,40,75,71,4,1,0,0,195,상계동,화곡동,문정동,37.6671,127.072189,37.538358,126.84733600000001,37.486581,127.127495,10,6,6,41,"['신림역 2호선', '신대방역 2호선']"
442,442,442,서울특별시 관악구 남현동,관악구,남현동,0.0,1.25,0.0,1.28,0.53,0.75,0.43,0.0,0.0,0.0,4.24,0.0,1586.14,1446.14,5026,3653,72.7,0,1,0,6,4,6,1,0,0,0,18,일원동,숭인동,노고산동,37.491326,127.083799,37.575979,127.01880200000001,37.554402,126.938556,1,0,0,4,[]
443,443,443,서울특별시 서초구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
444,444,444,서울특별시 서초구 방배동,서초구,방배동,0.0,1.25,6.67,3.83,3.33,3.5,3.48,0.0,0.0,0.0,22.06,1917.6,1657.55,1532.23,4726,3183,67.4,0,1,2,18,25,28,8,0,0,0,82,구의동,천호동,신정동,37.544655,127.08949299999999,37.543676,127.131748,37.54421,126.930866,5,1,3,17,"['방배역 2호선', '내방역 7호선', '남태령역 4호선']"
445,445,445,서울특별시 서초구 양재동,서초구,양재동,6.67,1.25,3.33,4.47,1.2,2.62,0.87,0.0,0.0,0.0,20.41,1900.1,1634.0,1480.88,4726,3183,67.4,2,1,1,21,9,21,2,0,0,0,57,행당동,을지로6가,상암동,37.559076,127.03586899999999,37.566868,127.00631000000001,37.577131,126.89348799999999,2,0,1,21,['양재시민의숲역 신분당선']
446,446,446,서울특별시 서초구 우면동,서초구,우면동,0.0,0.0,0.0,0.21,0.8,0.62,0.0,0.0,0.0,0.0,1.64,0.0,1566.07,1415.57,4726,3183,67.4,0,0,0,1,6,5,0,0,0,0,12,필동2가,양평동5가,명륜3가,37.55896,126.995427,37.538964,126.893422,37.588359000000004,126.994739,3,1,0,11,[]
447,447,447,서울특별시 서초구 원지동,서초구,원지동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,1502.29,1337.29,4726,3183,67.4,0,0,0,0,0,1,0,0,0,0,1,0,0,궁정동,0.0,0.0,0.0,0.0,37.584381,126.97148899999999,0,0,0,0,[]
448,448,448,서울특별시 서초구 잠원동,서초구,잠원동,0.0,0.0,3.33,1.28,1.33,1.88,1.74,0.0,0.0,0.0,9.56,1797.0,1647.0,1527.0,4726,3183,67.4,0,0,1,6,10,15,4,0,0,0,36,망원동,영등포동4가,개봉동,37.55662,126.903976,37.517981,126.90350600000001,37.49497,126.851409,2,2,0,12,"['고속터미널역9호선', '잠원역 3호선', '반포역 7호선']"
449,449,449,서울특별시 서초구 반포동,서초구,반포동,0.0,1.25,6.67,3.19,1.73,2.25,3.04,0.0,10.0,0.0,28.13,1798.5,1622.5,1511.78,4726,3183,67.4,0,1,2,15,13,18,7,0,1,0,57,대치동,등촌동,서교동,37.501711,127.057851,37.551325,126.858411,37.553909999999995,126.918985,4,2,1,18,"['고속터미널역 3호선', '고속터미널역 7호선', '구반포역 9호선', '신반포역 9호선', '사평역 9호선']"
450,450,450,서울특별시 서초구 서초동,서초구,서초동,10.0,1.25,3.33,7.87,6.53,6.0,8.7,0.0,10.0,0.0,53.68,1908.81,1704.1,1568.92,4726,3183,67.4,3,1,1,37,49,48,20,0,1,0,160,목동,논현동,봉천동,37.539776,126.869079,37.513093,127.031353,37.482717,126.949951,6,2,1,15,"['양재역 3호선', '교대역 2호선', '남부터미널역 3호선', '서초역 2호선', '양재역 신분당선', '교대역 3호선']"
451,451,451,서울특별시 서초구 내곡동,서초구,내곡동,0.0,0.0,0.0,0.0,0.13,0.38,0.0,0.0,0.0,0.0,0.51,1771.78,1638.57,1482.57,4726,3183,67.4,0,0,0,0,1,3,0,0,0,0,4,필운동,묘동,행촌동,37.577076,126.968848,37.572598,126.99171499999999,37.574294,126.962469,1,0,0,6,[]
452,452,452,서울특별시 서초구 염곡동,서초구,염곡동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,4726,3183,67.4,0,0,0,0,1,0,0,0,0,0,1,청운동,체부동,도렴동,37.587111,126.96906899999999,37.577645000000004,126.970877,37.572445,126.97515800000001,0,0,0,2,[]
453,453,453,서울특별시 서초구 신원동,서초구,신원동,0.0,0.0,0.0,0.43,0.27,0.25,0.43,0.0,0.0,0.0,1.38,0.0,0.0,0.0,4726,3183,67.4,0,0,0,2,2,2,1,0,0,0,7,다동,당산동5가,옥수동,37.567577,126.981026,37.532856,126.89918700000001,37.542764,127.01466200000002,0,1,0,6,['청계산입구역 신분당선']
454,454,454,서울특별시 강남구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
455,455,455,서울특별시 강남구 역삼동,강남구,역삼동,6.67,3.75,10.0,10.0,6.4,10.0,10.0,0.0,10.0,5.0,71.82,1889.02,1715.88,1589.81,7513,5196,69.2,2,3,3,47,48,80,23,0,1,1,208,서초동,목동,논현동,37.488514,127.016222,37.539776,126.869079,37.513093,127.031353,2,2,0,19,"['강남역 2호선', '신논현역 9호선', '강남역 신분당선', '역삼역 2호선']"
456,456,456,서울특별시 강남구 개포동,강남구,개포동,0.0,1.25,0.0,3.19,0.8,1.38,0.0,0.0,0.0,0.0,6.62,2045.0,1801.07,1625.07,7513,5196,69.2,0,1,0,15,6,11,0,0,0,0,33,동선동1가,녹번동,충무로2가,37.592065000000005,127.01826000000001,37.605253000000005,126.929107,37.561903,126.98794199999999,7,3,4,16,"['개포동역 분당선', '구룡역 분당선']"
457,457,457,서울특별시 강남구 청담동,강남구,청담동,3.33,0.0,6.67,1.28,2.13,2.5,2.61,0.0,0.0,0.0,18.52,2124.19,1882.71,1770.0,7513,5196,69.2,1,0,2,6,16,20,6,0,0,0,51,군자동,한강로3가,방이동,37.553878000000005,127.073516,37.524659,126.96329899999999,37.512017,127.116902,2,1,1,5,['청담역 7호선']
458,458,458,서울특별시 강남구 삼성동,강남구,삼성동,10.0,0.0,3.33,3.19,3.2,4.12,4.35,0.0,10.0,0.0,38.2,2111.97,1907.97,1775.09,7513,5196,69.2,3,0,1,15,24,33,10,0,1,0,87,신사동,신사동,미아동,37.595711,126.909195,37.595711,126.909195,37.621297999999996,127.024902,2,3,1,10,"['선릉역 2호선', '삼성역 2호선', '강남구청역 7호선', '봉은사역 9호선', '선정릉역 9호선', '선릉역 분당선', '강남구청역 분당선', '삼성중앙역 9호선', '선정릉역 분당선']"
459,459,459,서울특별시 강남구 대치동,강남구,대치동,3.33,0.0,6.67,5.96,3.33,4.38,4.35,0.0,0.0,0.0,28.01,2043.95,1864.62,1705.95,7513,5196,69.2,1,0,2,28,25,35,10,0,0,0,101,등촌동,서교동,창동,37.551325,126.858411,37.553909999999995,126.918985,37.643440000000005,127.03941299999998,4,3,2,10,"['학여울역 3호선', '한티역 분당선', '대치역 3호선']"
460,460,460,서울특별시 강남구 신사동,강남구,신사동,6.67,0.0,3.33,4.68,3.6,4.5,3.48,0.0,0.0,10.0,36.26,1946.26,1691.91,1542.12,7513,5196,69.2,2,0,1,22,27,36,8,0,0,2,98,신사동,미아동,여의도동,37.595711,126.909195,37.621297999999996,127.024902,37.524371,126.92595800000001,4,3,0,12,"['새절역 6호선', '신사역 3호선', '압구정역 3호선']"
461,461,461,서울특별시 강남구 논현동,강남구,논현동,10.0,1.25,10.0,5.32,4.53,6.12,3.91,5.0,0.0,0.0,46.14,2074.86,1874.5,1725.22,7513,5196,69.2,3,1,3,25,34,49,9,1,0,0,125,봉천동,구로동,신림동,37.482717,126.949951,37.4929,126.886427,37.476411999999996,126.92569099999999,2,1,0,7,"['학동역 7호선', '논현역 7호선', '언주역 9호선']"
462,462,462,서울특별시 강남구 압구정동,강남구,압구정동,0.0,0.0,0.0,0.0,0.27,0.88,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,7513,5196,69.2,0,0,0,0,2,7,0,0,0,0,9,서린동,영등포동7가,동선동3가,37.569668,126.979809,37.524619,126.90666999999999,37.594108,127.020597,1,2,3,5,['압구정로데오역 분당선']
463,463,463,서울특별시 강남구 세곡동,강남구,세곡동,0.0,1.25,0.0,0.21,0.27,0.38,0.0,0.0,0.0,0.0,2.1,0.0,1557.5,1414.0,7513,5196,69.2,0,1,0,1,2,3,0,0,0,0,7,용산동2가,충정로3가,북아현동,37.544184,126.98511,37.562611,126.96135100000001,37.561665999999995,126.95617,2,0,0,10,[]
464,464,464,서울특별시 강남구 자곡동,강남구,자곡동,0.0,0.0,0.0,0.0,0.53,0.75,0.0,0.0,0.0,0.0,1.28,0.0,1592.22,1445.93,7513,5196,69.2,0,0,0,0,4,6,0,0,0,0,10,충무로5가,금호동4가,성북동,37.562923,126.999921,37.547468,127.02006000000002,37.594567,126.997514,2,1,1,2,[]
465,465,465,서울특별시 강남구 율현동,강남구,율현동,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,7513,5196,69.2,0,0,0,0,1,1,0,0,0,0,2,누하동,을지로4가,안암동3가,37.579423,126.968521,37.566587,126.998139,37.583915000000005,127.02328,0,0,0,6,[]
466,466,466,서울특별시 강남구 일원동,강남구,일원동,0.0,1.25,0.0,0.85,1.33,0.75,0.0,0.0,0.0,0.0,4.18,2099.0,1763.28,1594.0,7513,5196,69.2,0,1,0,4,10,6,0,0,0,0,21,숭인동,노고산동,종로3가,37.575979,127.01880200000001,37.554402,126.938556,37.570337,126.992072,4,1,3,12,"['일원역 3호선', '대청역 3호선', '대모산입구역 분당선']"
467,467,467,서울특별시 강남구 수서동,강남구,수서동,0.0,1.25,3.33,1.49,0.67,0.5,0.87,0.0,0.0,0.0,8.11,1963.71,1633.71,1463.71,7513,5196,69.2,0,1,1,7,5,4,2,0,0,0,20,오류동,정릉동,도봉동,37.494129,126.840746,37.608442,127.008288,37.678103,127.043249,2,2,2,5,"['수서역 3호선', '수서역 분당선']"
468,468,468,서울특별시 강남구 도곡동,강남구,도곡동,0.0,0.0,3.33,2.34,1.73,1.62,1.3,0.0,0.0,0.0,10.34,1884.4,1698.28,1548.71,7513,5196,69.2,0,0,1,11,13,13,3,0,0,0,41,양평동3가,망우동,잠원동,37.528148,126.88973100000001,37.596678000000004,127.10041899999999,37.513667,127.016166,2,4,3,8,"['매봉역 3호선', '도곡역 3호선', '도곡역 분당선']"
469,469,469,서울특별시 송파구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
